codigo_ibge,uf,municipio,horas,minutos
2608206,PE,JOAQUIM NABUCO,11,29
2608107,PE,JOÃO ALFREDO,11,29
2608255,PE,JUCATI,11,28
2608305,PE,JUPI,11,28
2608404,PE,JUREMA,11,28
2608503,PE,LAGOA DE ITAENGA,11,29
2608453,PE,LAGOA DO CARRO,11,29
2608602,PE,LAGOA DO OURO,11,28
2608701,PE,LAGOA DOS GATOS,11,28
2608750,PE,LAGOA GRANDE,11,28
2608800,PE,LAJEDO,11,28
2608909,PE,LIMOEIRO,11,29
2609006,PE,MACAPARANA,11,29
2609105,PE,MACHADOS,11,29
2609154,PE,MANARI,11,28
2609204,PE,MARAIAL,11,28
2609303,PE,MIRANDIBA,11,29
2614303,PE,MOREILÂNDIA,11,29
2609402,PE,MORENO,11,29
2609501,PE,NAZARÉ DA MATA,11,29
2609600,PE,OLINDA,11,29
2609709,PE,OROBÓ,11,29
2609808,PE,OROCÓ,11,29
2609907,PE,OURICURI,11,29
2610004,PE,PALMARES,11,28
2610103,PE,PALMEIRINA,11,28
2610202,PE,PANELAS,11,28
2610301,PE,PARANATAMA,11,28
2610400,PE,PARNAMIRIM,11,29
2610509,PE,PASSIRA,11,29
2610608,PE,PAUDALHO,11,29
2610707,PE,PAULISTA,11,29
2610806,PE,PEDRA,11,29
2610905,PE,PESQUEIRA,11,29
2611101,PE,PETROLINA,11,28
2611002,PE,PETROLÂNDIA,11,28
2611309,PE,POMBOS,11,29
2611200,PE,POÇÃO,11,29
2611408,PE,PRIMAVERA,11,29
2611507,PE,QUIPAPÁ,11,28
2611533,PE,QUIXABA,11,29
2611606,PE,RECIFE,11,29
2611705,PE,RIACHO DAS ALMAS,11,29
2611804,PE,RIBEIRÃO,11,28
2611903,PE,RIO FORMOSO,11,28
2612000,PE,SAIRÉ,11,29
2612109,PE,SALGADINHO,11,29
2612208,PE,SALGUEIRO,11,29
2612307,PE,SALOÁ,11,28
2612406,PE,SANHARÓ,11,29
2612455,PE,SANTA CRUZ,11,29
2612471,PE,SANTA CRUZ DA BAIXA VERDE,11,29
2612505,PE,SANTA CRUZ DO CAPIBARIBE,11,29
2612554,PE,SANTA FILOMENA,11,29
2612604,PE,SANTA MARIA DA BOA VISTA,11,28
2612703,PE,SANTA MARIA DO CAMBUCÁ,11,29
2612802,PE,SANTA TEREZINHA,11,29
2613909,PE,SERRA TALHADA,11,29
2614006,PE,SERRITA,11,29
2614105,PE,SERTÂNIA,11,29
2614204,PE,SIRINHAÉM,11,29
2614402,PE,SOLIDÃO,11,29
2614501,PE,SURUBIM,11,29
2612901,PE,SÃO BENEDITO DO SUL,11,28
2613008,PE,SÃO BENTO DO UNA,11,29
2613107,PE,SÃO CAITANO,11,29
2613305,PE,SÃO JOAQUIM DO MONTE,11,29
2613404,PE,SÃO JOSÉ DA COROA GRANDE,11,28
2613503,PE,SÃO JOSÉ DO BELMONTE,11,29
2613602,PE,SÃO JOSÉ DO EGITO,11,29
2613206,PE,SÃO JOÃO,11,28
2613701,PE,SÃO LOURENÇO DA MATA,11,29
2613800,PE,SÃO VICENTE FERRER,11,29
2614600,PE,TABIRA,11,29
2614709,PE,TACAIMBÓ,11,29
2614808,PE,TACARATU,11,28
2614857,PE,TAMANDARÉ,11,28
2615003,PE,TAQUARITINGA DO NORTE,11,29
2615102,PE,TEREZINHA,11,28
2615201,PE,TERRA NOVA,11,29
2615300,PE,TIMBAÚBA,11,29
2615409,PE,TORITAMA,11,29
2615508,PE,TRACUNHAÉM,11,29
2615607,PE,TRINDADE,11,29
2615706,PE,TRIUNFO,11,29
2615805,PE,TUPANATINGA,11,28
2615904,PE,TUPARETAMA,11,29
2616001,PE,VENTUROSA,11,29
2616100,PE,VERDEJANTE,11,29
2616183,PE,VERTENTE DO LÉRIO,11,29
2616209,PE,VERTENTES,11,29
2616308,PE,VICÊNCIA,11,29
2616407,PE,VITÓRIA DE SANTO ANTÃO,11,29
2616506,PE,XEXÉU,11,28
2600401,PE,ÁGUA PRETA,11,28
2600500,PE,ÁGUAS BELAS,11,28
2200053,PI,ACAUÃ,11,29
2200103,PI,AGRICOLÂNDIA,11,29
2200251,PI,ALAGOINHA DO PIAUÍ,11,29
2200277,PI,ALEGRETE DO PIAUÍ,11,29
2200301,PI,ALTO LONGÁ,11,29
2200400,PI,ALTOS,11,29
2200459,PI,ALVORADA DO GURGUÉIA,11,29
2200509,PI,AMARANTE,11,29
2200608,PI,ANGICAL DO PIAUÍ,11,29
2200806,PI,ANTÔNIO ALMEIDA,11,29
2200707,PI,ANÍSIO DE ABREU,11,28
2200905,PI,AROAZES,11,29
2200954,PI,AROEIRAS DO ITAIM,11,29
2201002,PI,ARRAIAL,11,29
2201051,PI,ASSUNÇÃO DO PIAUÍ,11,29
2201101,PI,AVELINO LOPES,11,28
2201150,PI,BAIXA GRANDE DO RIBEIRO,11,29
2201176,PI,BARRA D'ALCÂNTARA,11,29
2201200,PI,BARRAS,11,29
2201309,PI,BARREIRAS DO PIAUÍ,11,28
2201408,PI,BARRO DURO,11,29
2201507,PI,BATALHA,11,29
2201556,PI,BELA VISTA DO PIAUÍ,11,29
2201572,PI,BELÉM DO PIAUÍ,11,29
2201606,PI,BENEDITINOS,11,29
2201705,PI,BERTOLÍNIA,11,29
2201739,PI,BETÂNIA DO PIAUÍ,11,29
2201770,PI,BOA HORA,11,29
2201804,PI,BOCAINA,11,29
2201903,PI,BOM JESUS,11,28
2201919,PI,BOM PRINCÍPIO DO PIAUÍ,11,29
2201929,PI,BONFIM DO PIAUÍ,11,28
2201945,PI,BOQUEIRÃO DO PIAUÍ,11,29
2201960,PI,BRASILEIRA,11,29
2201988,PI,BREJO DO PIAUÍ,11,29
2202000,PI,BURITI DOS LOPES,11,29
2202026,PI,BURITI DOS MONTES,11,29
2202059,PI,CABECEIRAS DO PIAUÍ,11,29
2202075,PI,CAJAZEIRAS DO PIAUÍ,11,29
2202083,PI,CAJUEIRO DA PRAIA,11,29
2202091,PI,CALDEIRÃO GRANDE DO PIAUÍ,11,29
2202109,PI,CAMPINAS DO PIAUÍ,11,29
2202117,PI,CAMPO ALEGRE DO FIDALGO,11,29
2202133,PI,CAMPO GRANDE DO PIAUÍ,11,29
2202174,PI,CAMPO LARGO DO PIAUÍ,11,29
2202208,PI,CAMPO MAIOR,11,29
2202251,PI,CANAVIEIRA,11,29
2202307,PI,CANTO DO BURITI,11,29
2202406,PI,CAPITÃO DE CAMPOS,11,29
2202455,PI,CAPITÃO GERVÁSIO OLIVEIRA,11,29
2202505,PI,CARACOL,11,28
2202539,PI,CARAÚBAS DO PIAUÍ,11,29
2202554,PI,CARIDADE DO PIAUÍ,11,29
2202604,PI,CASTELO DO PIAUÍ,11,29
2202653,PI,CAXINGÓ,11,29
2202703,PI,COCAL,11,29
2202711,PI,COCAL DE TELHA,11,29
2202729,PI,COCAL DOS ALVES,11,29
2202737,PI,COIVARAS,11,29
2202752,PI,COLÔNIA DO GURGUÉIA,11,29
2202778,PI,COLÔNIA DO PIAUÍ,11,29
2202802,PI,CONCEIÇÃO DO CANINDÉ,11,29
2202851,PI,CORONEL JOSÉ DIAS,11,28
2202901,PI,CORRENTE,11,28
2203008,PI,CRISTALÂNDIA DO PIAUÍ,11,28
2203107,PI,CRISTINO CASTRO,11,28
2203206,PI,CURIMATÁ,11,28
2203230,PI,CURRAIS,11,28
2203271,PI,CURRAL NOVO DO PIAUÍ,11,29
2203255,PI,CURRALINHOS,11,29
2203305,PI,DEMERVAL LOBÃO,11,29
2203354,PI,DIRCEU ARCOVERDE,11,28
2203404,PI,DOM EXPEDITO LOPES,11,29
2203453,PI,DOM INOCÊNCIO,11,28
2203420,PI,DOMINGOS MOURÃO,11,29
2203503,PI,ELESBÃO VELOSO,11,29
2203602,PI,ELISEU MARTINS,11,29
2203701,PI,ESPERANTINA,11,29
2203750,PI,FARTURA DO PIAUÍ,11,28
2203800,PI,FLORES DO PIAUÍ,11,29
2203859,PI,FLORESTA DO PIAUÍ,11,29
2203909,PI,FLORIANO,11,29
2204006,PI,FRANCINÓPOLIS,11,29
2204105,PI,FRANCISCO AYRES,11,29
2204154,PI,FRANCISCO MACEDO,11,29
2204204,PI,FRANCISCO SANTOS,11,29
2204303,PI,FRONTEIRAS,11,29
2204352,PI,GEMINIANO,11,29
2204402,PI,GILBUÉS,11,28
2204501,PI,GUADALUPE,11,29
2204550,PI,GUARIBAS,11,28
2204600,PI,HUGO NAPOLEÃO,11,29
2204659,PI,ILHA GRANDE,11,29
2204709,PI,INHUMA,11,29
2204808,PI,IPIRANGA DO PIAUÍ,11,29
2204907,PI,ISAÍAS COELHO,11,29
2205003,PI,ITAINÓPOLIS,11,29
2205102,PI,ITAUEIRA,11,29
2205151,PI,JACOBINA DO PIAUÍ,11,29
2205201,PI,JAICÓS,11,29
2205250,PI,JARDIM DO MULATO,11,29
2205276,PI,JATOBÁ DO PIAUÍ,11,29
2205300,PI,JERUMENHA,11,29
2205409,PI,JOAQUIM PIRES,11,29
2205458,PI,JOCA MARQUES,11,29
2205508,PI,JOSÉ DE FREITAS,11,29
2205359,PI,JOÃO COSTA,11,29
2205516,PI,JUAZEIRO DO PIAUÍ,11,29
2205532,PI,JUREMA,11,28
2205524,PI,JÚLIO BORGES,11,28
2205557,PI,LAGOA ALEGRE,11,29
2205573,PI,LAGOA DE SÃO FRANCISCO,11,29
2205565,PI,LAGOA DO BARRO DO PIAUÍ,11,28
2205581,PI,LAGOA DO PIAUÍ,11,29
2205599,PI,LAGOA DO SÍTIO,11,29
2205540,PI,LAGOINHA DO PIAUÍ,11,29
2205607,PI,LANDRI SALES,11,29
2205805,PI,LUZILÂNDIA,11,29
2205706,PI,LUÍS CORREIA,11,29
2205854,PI,MADEIRO,11,29
2205904,PI,MANOEL EMÍDIO,11,29
2205953,PI,MARCOLÂNDIA,11,29
2206001,PI,MARCOS PARENTE,11,29
2206050,PI,MASSAPÊ DO PIAUÍ,11,29
2206100,PI,MATIAS OLÍMPIO,11,29
2206209,PI,MIGUEL ALVES,11,29
2206308,PI,MIGUEL LEÃO,11,29
2206357,PI,MILTON BRANDÃO,11,29
2206407,PI,MONSENHOR GIL,11,29
2206506,PI,MONSENHOR HIPÓLITO,11,29
2206605,PI,MONTE ALEGRE DO PIAUÍ,11,28
2206654,PI,MORRO CABEÇA NO TEMPO,11,28
2206670,PI,MORRO DO CHAPÉU DO PIAUÍ,11,29
2206696,PI,MURICI DOS PORTELAS,11,29
2206704,PI,NAZARÉ DO PIAUÍ,11,29
2206720,PI,NAZÁRIA,11,29
2206753,PI,NOSSA SENHORA DE NAZARÉ,11,29
2206803,PI,NOSSA SENHORA DOS REMÉDIOS,11,29
2207959,PI,NOVA SANTA RITA,11,29
2206902,PI,NOVO ORIENTE DO PIAUÍ,11,29
2206951,PI,NOVO SANTO ANTÔNIO,11,29
2207009,PI,OEIRAS,11,29
2207108,PI,OLHO D'ÁGUA DO PIAUÍ,11,29
2207207,PI,PADRE MARCOS,11,29
2207306,PI,PAES LANDIM,11,29
2207355,PI,PAJEÚ DO PIAUÍ,11,29
2207405,PI,PALMEIRA DO PIAUÍ,11,28
2207504,PI,PALMEIRAIS,11,29
2207553,PI,PAQUETÁ,11,29
2207603,PI,PARNAGUÁ,11,28
2207702,PI,PARNAÍBA,11,29
2207751,PI,PASSAGEM FRANCA DO PIAUÍ,11,29
2207777,PI,PATOS DO PIAUÍ,11,29
2207793,PI,PAU D'ARCO DO PIAUÍ,11,29
2207801,PI,PAULISTANA,11,29
2207850,PI,PAVUSSU,11,29
2207900,PI,PEDRO II,11,29
2207934,PI,PEDRO LAURENTINO,11,29
2208007,PI,PICOS,11,29
2208106,PI,PIMENTEIRAS,11,29
2208205,PI,PIO IX,11,29
2208304,PI,PIRACURUCA,11,29
2208403,PI,PIRIPIRI,11,29
2208502,PI,PORTO,11,29
2208551,PI,PORTO ALEGRE DO PIAUÍ,11,29
2208601,PI,PRATA DO PIAUÍ,11,29
2208650,PI,QUEIMADA NOVA,11,29
2208700,PI,REDENÇÃO DO GURGUÉIA,11,28
2208809,PI,REGENERAÇÃO,11,29
2208858,PI,RIACHO FRIO,11,28
2208874,PI,RIBEIRA DO PIAUÍ,11,29
2208908,PI,RIBEIRO GONÇALVES,11,29
2209005,PI,RIO GRANDE DO PIAUÍ,11,29
2209104,PI,SANTA CRUZ DO PIAUÍ,11,29
2209153,PI,SANTA CRUZ DOS MILAGRES,11,29
2209203,PI,SANTA FILOMENA,11,28
2209302,PI,SANTA LUZ,11,28
2209377,PI,SANTA ROSA DO PIAUÍ,11,29
2209351,PI,SANTANA DO PIAUÍ,11,29
2209401,PI,SANTO ANTÔNIO DE LISBOA,11,29
2209450,PI,SANTO ANTÔNIO DOS MILAGRES,11,29
2209500,PI,SANTO INÁCIO DO PIAUÍ,11,29
2210623,PI,SEBASTIÃO BARROS,11,28
2210631,PI,SEBASTIÃO LEAL,11,29
2210656,PI,SIGEFREDO PACHECO,11,29
2210805,PI,SIMPLÍCIO MENDES,11,29
2210706,PI,SIMÕES,11,29
2210904,PI,SOCORRO DO PIAUÍ,11,29
2210938,PI,SUSSUAPARA,11,29
2209559,PI,SÃO BRAZ DO PIAUÍ,11,28
2209658,PI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,11,29
2209708,PI,SÃO FRANCISCO DO PIAUÍ,11,29
2209609,PI,SÃO FÉLIX DO PIAUÍ,11,29
2209757,PI,SÃO GONÇALO DO GURGUÉIA,11,28
2209807,PI,SÃO GONÇALO DO PIAUÍ,11,29
2210052,PI,SÃO JOSÉ DO DIVINO,11,29
2210102,PI,SÃO JOSÉ DO PEIXE,11,29
2210201,PI,SÃO JOSÉ DO PIAUÍ,11,29
2209856,PI,SÃO JOÃO DA CANABRAVA,11,29
2209872,PI,SÃO JOÃO DA FRONTEIRA,11,29
2209906,PI,SÃO JOÃO DA SERRA,11,29
2209955,PI,SÃO JOÃO DA VARJOTA,11,29
2209971,PI,SÃO JOÃO DO ARRAIAL,11,29
2210003,PI,SÃO JOÃO DO PIAUÍ,11,29
2210300,PI,SÃO JULIÃO,11,29
2210359,PI,SÃO LOURENÇO DO PIAUÍ,11,28
2210375,PI,SÃO LUIS DO PIAUÍ,11,29
2210383,PI,SÃO MIGUEL DA BAIXA GRANDE,11,29
2210391,PI,SÃO MIGUEL DO FIDALGO,11,29
2210409,PI,SÃO MIGUEL DO TAPUIO,11,29
2210508,PI,SÃO PEDRO DO PIAUÍ,11,29
2210607,PI,SÃO RAIMUNDO NONATO,11,28
2210953,PI,TAMBORIL DO PIAUÍ,11,29
2210979,PI,TANQUE DO PIAUÍ,11,29
2211001,PI,TERESINA,11,29
2211100,PI,UNIÃO,11,29
2211209,PI,URUÇUÍ,11,29
2211308,PI,VALENÇA DO PIAUÍ,11,29
2211506,PI,VERA MENDES,11,29
2211605,PI,VILA NOVA DO PIAUÍ,11,29
2211357,PI,VÁRZEA BRANCA,11,28
2211407,PI,VÁRZEA GRANDE,11,29
2211704,PI,WALL FERRAZ,11,29
2200202,PI,ÁGUA BRANCA,11,29
4100103,PR,ABATIÁ,11,26
4100202,PR,ADRIANÓPOLIS,11,25
4100301,PR,AGUDOS DO SUL,11,25
4100400,PR,ALMIRANTE TAMANDARÉ,11,25
4100459,PR,ALTAMIRA DO PARANÁ,11,25
4100608,PR,ALTO PARANÁ,11,26
4128625,PR,ALTO PARAÍSO,11,26
4100707,PR,ALTO PIQUIRI,11,26
4100509,PR,ALTÔNIA,11,26
4100806,PR,ALVORADA DO SUL,11,26
4100905,PR,AMAPORÃ,11,26
4101002,PR,AMPÉRE,11,25
4101051,PR,ANAHY,11,25
4101101,PR,ANDIRÁ,11,26
4101200,PR,ANTONINA,11,25
4101309,PR,ANTÔNIO OLINTO,11,25
4101408,PR,APUCARANA,11,26
4101507,PR,ARAPONGAS,11,26
4101606,PR,ARAPOTI,11,26
4101655,PR,ARAPUÃ,11,26
4101705,PR,ARARUNA,11,26
4101804,PR,ARAUCÁRIA,11,25
4101853,PR,ARIRANHA DO IVAÍ,11,26
4101903,PR,ASSAÍ,11,26
4102000,PR,ASSIS CHATEAUBRIAND,11,26
4102109,PR,ASTORGA,11,26
4102208,PR,ATALAIA,11,26
4102307,PR,BALSA NOVA,11,25
4102406,PR,BANDEIRANTES,11,26
4102505,PR,BARBOSA FERRAZ,11,26
4102703,PR,BARRA DO JACARÉ,11,26
4102604,PR,BARRACÃO,11,25
4102752,PR,BELA VISTA DA CAROBA,11,25
4102802,PR,BELA VISTA DO PARAÍSO,11,26
4102901,PR,BITURUNA,11,25
4103008,PR,BOA ESPERANÇA,11,26
4103024,PR,BOA ESPERANÇA DO IGUAÇU,11,25
4103040,PR,BOA VENTURA DE SÃO ROQUE,11,25
4103057,PR,BOA VISTA DA APARECIDA,11,25
4103107,PR,BOCAIÚVA DO SUL,11,25
4103156,PR,BOM JESUS DO SUL,11,25
4103206,PR,BOM SUCESSO,11,26
4103222,PR,BOM SUCESSO DO SUL,11,25
4103305,PR,BORRAZÓPOLIS,11,26
4103354,PR,BRAGANEY,11,25
4103370,PR,BRASILÂNDIA DO SUL,11,26
4103404,PR,CAFEARA,11,26
4103453,PR,CAFELÂNDIA,11,25
4103479,PR,CAFEZAL DO SUL,11,26
4103503,PR,CALIFÓRNIA,11,26
4103602,PR,CAMBARÁ,11,26
4103800,PR,CAMBIRA,11,26
4103701,PR,CAMBÉ,11,26
4103909,PR,CAMPINA DA LAGOA,11,25
4103958,PR,CAMPINA DO SIMÃO,11,25
4104006,PR,CAMPINA GRANDE DO SUL,11,25
4104055,PR,CAMPO BONITO,11,25
4104105,PR,CAMPO DO TENENTE,11,25
4104204,PR,CAMPO LARGO,11,25
4104253,PR,CAMPO MAGRO,11,25
4104303,PR,CAMPO MOURÃO,11,26
4104428,PR,CANDÓI,11,25
4104451,PR,CANTAGALO,11,25
4104501,PR,CAPANEMA,11,25
4104600,PR,CAPITÃO LEÔNIDAS MARQUES,11,25
4104659,PR,CARAMBEÍ,11,25
4104709,PR,CARLÓPOLIS,11,26
4104808,PR,CASCAVEL,11,25
4104907,PR,CASTRO,11,25
4105003,PR,CATANDUVAS,11,25
4105102,PR,CENTENÁRIO DO SUL,11,26
4105201,PR,CERRO AZUL,11,25
4105409,PR,CHOPINZINHO,11,25
4105508,PR,CIANORTE,11,26
4105607,PR,CIDADE GAÚCHA,11,26
4105706,PR,CLEVELÂNDIA,11,25
4105805,PR,COLOMBO,11,25
4105904,PR,COLORADO,11,26
4106001,PR,CONGONHINHAS,11,26
4106100,PR,CONSELHEIRO MAIRINCK,11,26
4106209,PR,CONTENDA,11,25
4106308,PR,CORBÉLIA,11,25
4106407,PR,CORNÉLIO PROCÓPIO,11,26
4106456,PR,CORONEL DOMINGOS SOARES,11,25
4106506,PR,CORONEL VIVIDA,11,25
4106555,PR,CORUMBATAÍ DO SUL,11,26
4106803,PR,CRUZ MACHADO,11,25
4106571,PR,CRUZEIRO DO IGUAÇU,11,25
4106605,PR,CRUZEIRO DO OESTE,11,26
4106704,PR,CRUZEIRO DO SUL,11,26
4106852,PR,CRUZMALTINA,11,26
4106902,PR,CURITIBA,11,25
4107009,PR,CURIÚVA,11,26
4104402,PR,CÂNDIDO DE ABREU,11,25
4105300,PR,CÉU AZUL,11,25
4107157,PR,DIAMANTE D'OESTE,11,25
4107108,PR,DIAMANTE DO NORTE,11,26
4107124,PR,DIAMANTE DO SUL,11,25
4107207,PR,DOIS VIZINHOS,11,25
4107256,PR,DOURADINA,11,26
4107306,PR,DOUTOR CAMARGO,11,26
4128633,PR,DOUTOR ULYSSES,11,25
4107504,PR,ENGENHEIRO BELTRÃO,11,26
4107538,PR,ENTRE RIOS DO OESTE,11,25
4107405,PR,ENÉAS MARQUES,11,25
4107520,PR,ESPERANÇA NOVA,11,26
4107546,PR,ESPIGÃO ALTO DO IGUAÇU,11,25
4107553,PR,FAROL,11,26
4107603,PR,FAXINAL,11,26
4107652,PR,FAZENDA RIO GRANDE,11,25
4107736,PR,FERNANDES PINHEIRO,11,25
4107751,PR,FIGUEIRA,11,26
4107850,PR,FLOR DA SERRA DO SUL,11,25
4107801,PR,FLORAÍ,11,26
4107900,PR,FLORESTA,11,26
4108007,PR,FLORESTÓPOLIS,11,26
4108106,PR,FLÓRIDA,11,26
4108205,PR,FORMOSA DO OESTE,11,26
4108304,PR,FOZ DO IGUAÇU,11,25
4108452,PR,FOZ DO JORDÃO,11,25
4108320,PR,FRANCISCO ALVES,11,26
4108403,PR,FRANCISCO BELTRÃO,11,25
4107702,PR,FÊNIX,11,26
4108502,PR,GENERAL CARNEIRO,11,25
4108551,PR,GODOY MOREIRA,11,26
4108601,PR,GOIOERÊ,11,26
4108650,PR,GOIOXIM,11,25
4108700,PR,GRANDES RIOS,11,26
4108908,PR,GUAIRAÇÁ,11,26
4108957,PR,GUAMIRANGA,11,25
4109005,PR,GUAPIRAMA,11,26
4109104,PR,GUAPOREMA,11,26
4109203,PR,GUARACI,11,26
4109302,PR,GUARANIAÇU,11,25
4109401,PR,GUARAPUAVA,11,25
4109500,PR,GUARAQUEÇABA,11,25
4109609,PR,GUARATUBA,11,25
4108809,PR,GUAÍRA,11,26
4109658,PR,HONÓRIO SERPA,11,25
4109708,PR,IBAITI,11,26
4109757,PR,IBEMA,11,25
4109807,PR,IBIPORÃ,11,26
4109906,PR,ICARAÍMA,11,26
4110003,PR,IGUARAÇU,11,26
4110052,PR,IGUATU,11,25
4110078,PR,IMBAÚ,11,26
4110102,PR,IMBITUVA,11,25
4110300,PR,INAJÁ,11,26
4110409,PR,INDIANÓPOLIS,11,26
4110201,PR,INÁCIO MARTINS,11,25
4110508,PR,IPIRANGA,11,25
4110607,PR,IPORÃ,11,26
4110656,PR,IRACEMA DO OESTE,11,26
4110706,PR,IRATI,11,25
4110805,PR,IRETAMA,11,26
4110904,PR,ITAGUAJÉ,11,26
4110953,PR,ITAIPULÂNDIA,11,25
4111001,PR,ITAMBARACÁ,11,26
4111100,PR,ITAMBÉ,11,26
4111209,PR,ITAPEJARA D'OESTE,11,25
4111258,PR,ITAPERUÇU,11,25
4111308,PR,ITAÚNA DO SUL,11,26
4111506,PR,IVAIPORÃ,11,26
4111605,PR,IVATUBA,11,26
4111555,PR,IVATÉ,11,26
4111407,PR,IVAÍ,11,25
4111704,PR,JABOTI,11,26
4111803,PR,JACAREZINHO,11,26
4111902,PR,JAGUAPITÃ,11,26
4112009,PR,JAGUARIAÍVA,11,26
4112108,PR,JANDAIA DO SUL,11,26
4112207,PR,JANIÓPOLIS,11,26
4112306,PR,JAPIRA,11,26
4112405,PR,JAPURÁ,11,26
4112504,PR,JARDIM ALEGRE,11,26
4112603,PR,JARDIM OLINDA,11,26
4112702,PR,JATAIZINHO,11,26
4112751,PR,JESUÍTAS,11,26
4112801,PR,JOAQUIM TÁVORA,11,26
4112900,PR,JUNDIAÍ DO SUL,11,26
4112959,PR,JURANDA,11,26
4113007,PR,JUSSARA,11,26
4113106,PR,KALORÉ,11,26
4113205,PR,LAPA,11,25
4113254,PR,LARANJAL,11,25
4113304,PR,LARANJEIRAS DO SUL,11,25
4113403,PR,LEÓPOLIS,11,26
4113429,PR,LIDIANÓPOLIS,11,26
4113452,PR,LINDOESTE,11,25
4113502,PR,LOANDA,11,26
4113601,PR,LOBATO,11,26
4113700,PR,LONDRINA,11,26
4113734,PR,LUIZIANA,11,26
4113759,PR,LUNARDELLI,11,26
4113809,PR,LUPIONÓPOLIS,11,26
4113908,PR,MALLET,11,25
4114005,PR,MAMBORÊ,11,26
4114203,PR,MANDAGUARI,11,26
4114104,PR,MANDAGUAÇU,11,26
4114302,PR,MANDIRITUBA,11,25
4114351,PR,MANFRINÓPOLIS,11,25
4114401,PR,MANGUEIRINHA,11,25
4114500,PR,MANOEL RIBAS,11,25
4114609,PR,MARECHAL CÂNDIDO RONDON,11,25
4114708,PR,MARIA HELENA,11,26
4114807,PR,MARIALVA,11,26
4115002,PR,MARILENA,11,26
4115101,PR,MARILUZ,11,26
4114906,PR,MARILÂNDIA DO SUL,11,26
4115200,PR,MARINGÁ,11,26
4115358,PR,MARIPÁ,11,26
4115309,PR,MARIÓPOLIS,11,25
4115408,PR,MARMELEIRO,11,25
4115457,PR,MARQUINHO,11,25
4115507,PR,MARUMBI,11,26
4115606,PR,MATELÂNDIA,11,25
4115705,PR,MATINHOS,11,25
4115739,PR,MATO RICO,11,25
4115754,PR,MAUÁ DA SERRA,11,26
4115804,PR,MEDIANEIRA,11,25
4115853,PR,MERCEDES,11,26
4115903,PR,MIRADOR,11,26
4116000,PR,MIRASELVA,11,26
4116059,PR,MISSAL,11,25
4116109,PR,MOREIRA SALES,11,26
4116208,PR,MORRETES,11,25
4116307,PR,MUNHOZ DE MELO,11,26
4116406,PR,NOSSA SENHORA DAS GRAÇAS,11,26
4116505,PR,NOVA ALIANÇA DO IVAÍ,11,26
4116604,PR,NOVA AMÉRICA DA COLINA,11,26
4116703,PR,NOVA AURORA,11,25
4116802,PR,NOVA CANTU,11,25
4116901,PR,NOVA ESPERANÇA,11,26
4116950,PR,NOVA ESPERANÇA DO SUDOESTE,11,25
4117008,PR,NOVA FÁTIMA,11,26
4117057,PR,NOVA LARANJEIRAS,11,25
4117107,PR,NOVA LONDRINA,11,26
4117206,PR,NOVA OLÍMPIA,11,26
4117255,PR,NOVA PRATA DO IGUAÇU,11,25
4117214,PR,NOVA SANTA BÁRBARA,11,26
4117222,PR,NOVA SANTA ROSA,11,26
4117271,PR,NOVA TEBAS,11,26
4117297,PR,NOVO ITACOLOMI,11,26
4117305,PR,ORTIGUEIRA,11,26
4117404,PR,OURIZONA,11,26
4117453,PR,OURO VERDE DO OESTE,11,25
4117503,PR,PAIÇANDU,11,26
4117602,PR,PALMAS,11,25
4117701,PR,PALMEIRA,11,25
4117800,PR,PALMITAL,11,25
4117909,PR,PALOTINA,11,26
4118105,PR,PARANACITY,11,26
4118204,PR,PARANAGUÁ,11,25
4118303,PR,PARANAPOEMA,11,26
4118402,PR,PARANAVAÍ,11,26
4118006,PR,PARAÍSO DO NORTE,11,26
4118451,PR,PATO BRAGADO,11,25
4118501,PR,PATO BRANCO,11,25
4118600,PR,PAULA FREITAS,11,25
4118709,PR,PAULO FRONTIN,11,25
4118808,PR,PEABIRU,11,26
4118857,PR,PEROBAL,11,26
4119152,PR,PINHAIS,11,25
4119251,PR,PINHAL DE SÃO BENTO,11,25
4119202,PR,PINHALÃO,11,26
4119301,PR,PINHÃO,11,25
4119509,PR,PIRAQUARA,11,25
4119400,PR,PIRAÍ DO SUL,11,25
4119608,PR,PITANGA,11,25
4119657,PR,PITANGUEIRAS,11,26
4119103,PR,PIÊN,11,25
4119707,PR,PLANALTINA DO PARANÁ,11,26
4119806,PR,PLANALTO,11,25
4119905,PR,PONTA GROSSA,11,25
4119954,PR,PONTAL DO PARANÁ,11,25
4120002,PR,PORECATU,11,26
4120101,PR,PORTO AMAZONAS,11,25
4120150,PR,PORTO BARREIRO,11,25
4120200,PR,PORTO RICO,11,26
4120309,PR,PORTO VITÓRIA,11,25
4120333,PR,PRADO FERREIRA,11,26
4120358,PR,PRANCHITA,11,25
4120408,PR,PRESIDENTE CASTELO BRANCO,11,26
4120507,PR,PRIMEIRO DE MAIO,11,26
4120606,PR,PRUDENTÓPOLIS,11,25
4118907,PR,PÉROLA,11,26
4119004,PR,PÉROLA D'OESTE,11,25
4120655,PR,QUARTO CENTENÁRIO,11,26
4120705,PR,QUATIGUÁ,11,26
4120804,PR,QUATRO BARRAS,11,25
4120853,PR,QUATRO PONTES,11,25
4120903,PR,QUEDAS DO IGUAÇU,11,25
4121000,PR,QUERÊNCIA DO NORTE,11,26
